item_id;product_id;item_price;order_id;quantity;created_at
1482;4260;134.02;724;1;2025-03-16 10:23:09+00
1483;7868;234.66;725;1;2025-03-17 16:55:24+00
1484;5775;162.85;726;1;2025-03-17 14:13:23+00
1485;2092;279.02;726;2;2025-03-17 14:13:23+00
1486;2995;215.17;726;2;2025-03-17 14:13:23+00
1487;8789;237.93;727;2;2025-03-18 09:09:55+00
1488;10635;38.05;727;2;2025-03-18 09:09:55+00
1489;6304;83.11;728;1;2025-03-18 12:27:43+00
1490;6388;83.11;728;1;2025-03-18 12:27:43+00
1491;6366;83.11;729;2;2025-03-19 15:45:08+00
1492;7914;234.66;730;1;2025-03-19 09:59:57+00
1493;7298;236.56;730;1;2025-03-19 09:59:57+00
1494;3275;288.72;731;2;2025-03-20 17:36:28+00
1495;2194;297.07;732;1;2025-03-20 14:22:15+00
1496;903;111.73;733;1;2025-03-20 16:37:35+00
1497;1292;28.56;734;1;2025-03-21 15:15:07+00
1498;8928;28.83;735;1;2025-03-21 16:02:15+00
1499;12101;121.87;735;2;2025-03-21 16:02:15+00
1500;4379;246.25;736;1;2025-03-21 12:22:50+00
1501;14232;170.61;737;1;2025-03-22 13:39:46+00
1502;10411;219.26;737;2;2025-03-22 13:39:46+00
1503;12166;121.87;738;1;2025-03-22 13:26:22+00
1504;5205;77.25;738;1;2025-03-22 13:26:22+00
1505;10341;236.95;739;2;2025-03-23 09:26:30+00
1506;10886;53.72;739;1;2025-03-23 09:26:30+00
1507;7563;289.24;740;1;2025-03-23 12:57:00+00
1508;8516;278.2;740;2;2025-03-23 12:57:00+00
1509;11214;74.23;740;1;2025-03-23 12:57:00+00
1510;6364;83.11;741;1;2025-03-24 15:48:29+00
1511;9570;271.65;742;1;2025-03-24 10:20:33+00
1512;9554;271.65;742;2;2025-03-24 10:20:33+00
1513;6177;174.36;743;1;2025-03-24 13:16:43+00
1514;13463;276.23;743;1;2025-03-24 13:16:43+00
1515;6853;110.88;743;1;2025-03-24 13:16:43+00
1516;12495;237.55;744;2;2025-03-25 12:02:20+00
1517;771;66.62;745;2;2025-03-25 16:31:55+00
1518;6465;22.47;746;2;2025-03-25 09:02:49+00
1519;10651;38.05;746;1;2025-03-25 09:02:49+00
1520;2071;279.02;746;1;2025-03-25 09:02:49+00
1521;2752;142.68;747;1;2025-03-26 09:04:01+00
1522;8397;290.75;748;1;2025-03-27 09:42:30+00
1523;7528;289.24;749;1;2025-03-27 17:57:18+00
1524;8089;250.91;750;1;2025-03-27 16:09:16+00
1525;9688;247.65;751;1;2025-03-28 09:31:17+00
1526;7612;289.24;752;2;2025-03-28 17:38:58+00
1527;8358;290.75;753;1;2025-03-28 13:47:27+00
1528;2591;275.94;753;1;2025-03-28 13:47:27+00
1529;4935;208.94;754;1;2025-03-29 15:01:37+00
1530;2997;215.17;755;1;2025-03-30 10:16:02+00
1531;3027;215.17;755;1;2025-03-30 10:16:02+00
1532;1173;108.62;755;1;2025-03-30 10:16:02+00
1533;2572;275.94;756;2;2025-03-31 16:37:14+00
1534;12066;121.87;756;2;2025-03-31 16:37:14+00
1535;5984;138.92;757;1;2025-03-31 14:40:27+00
1536;8133;111.78;758;2;2025-03-31 16:03:05+00
1537;5048;208.94;759;2;2025-04-01 11:20:04+00
1538;4242;134.02;759;2;2025-04-01 11:20:04+00
1539;14031;230.3;760;2;2025-04-02 09:46:55+00
1540;4504;264.4;760;1;2025-04-02 09:46:55+00
1541;642;281.22;761;1;2025-04-03 12:36:59+00
1542;11923;254.12;761;2;2025-04-03 12:36:59+00
1543;622;281.22;761;2;2025-04-03 12:36:59+00
1544;3727;128.63;762;1;2025-04-03 14:15:43+00
1545;1321;28.56;762;2;2025-04-03 14:15:43+00
1546;8814;237.93;763;2;2025-04-03 14:49:59+00
1547;8722;237.93;763;1;2025-04-03 14:49:59+00
1548;14097;230.3;764;1;2025-04-04 12:57:25+00
1549;12633;171.24;764;1;2025-04-04 12:57:25+00
1550;9644;247.65;765;2;2025-04-04 12:49:16+00
1551;11204;74.23;766;1;2025-04-04 09:58:54+00
1552;10590;38.05;767;1;2025-04-05 17:34:48+00
1553;12427;237.55;768;2;2025-04-05 13:13:39+00
1554;858;66.62;768;1;2025-04-05 13:13:39+00
1555;9853;187.29;769;2;2025-04-05 11:49:51+00
1556;886;66.62;769;1;2025-04-05 11:49:51+00
1557;2954;215.17;769;1;2025-04-05 11:49:51+00
1558;11860;294.61;770;1;2025-04-06 09:15:25+00
1559;4513;264.4;770;1;2025-04-06 09:15:25+00
1560;5745;162.85;771;2;2025-04-07 15:12:53+00
1561;7933;234.66;771;1;2025-04-07 15:12:53+00
1562;2515;275.94;771;2;2025-04-07 15:12:53+00
1563;11749;46.67;772;2;2025-04-08 12:05:20+00
1564;10594;38.05;773;2;2025-04-08 09:43:11+00
1565;790;66.62;773;1;2025-04-08 09:43:11+00
1566;2726;142.68;773;2;2025-04-08 09:43:11+00
1567;3169;64.84;774;2;2025-04-08 09:42:18+00
1568;577;67.6;775;1;2025-04-09 14:54:07+00
1569;9371;273.36;775;2;2025-04-09 14:54:07+00
1570;3780;128.63;776;2;2025-04-09 15:06:55+00
1571;7579;289.24;776;1;2025-04-09 15:06:55+00
1572;7170;114.53;777;1;2025-04-09 13:06:26+00
1573;13545;276.23;777;2;2025-04-09 13:06:26+00
1574;13881;215.83;778;2;2025-04-10 11:45:48+00
1575;11349;281.15;778;2;2025-04-10 11:45:48+00
1576;12208;197.75;778;1;2025-04-10 11:45:48+00
1577;3748;128.63;779;1;2025-04-10 17:34:34+00
1578;14001;230.3;780;2;2025-04-11 09:27:32+00
1579;10134;138.33;781;2;2025-04-11 11:53:59+00
1580;14300;246.92;782;2;2025-04-11 12:25:31+00
1581;7836;234.66;783;1;2025-04-12 14:20:31+00
1582;7969;250.91;783;2;2025-04-12 14:20:31+00
1583;10744;74.05;783;1;2025-04-12 14:20:31+00
1584;6477;22.47;784;2;2025-04-12 16:30:10+00
1585;12974;97.53;785;1;2025-04-12 14:16:37+00
1586;8099;250.91;785;1;2025-04-12 14:16:37+00
1587;11456;287.87;786;2;2025-04-13 13:44:15+00
1588;10684;38.05;786;1;2025-04-13 13:44:15+00
1589;5400;186.72;787;2;2025-04-14 14:11:07+00
1590;1845;158.77;788;2;2025-04-14 16:35:35+00
1591;13038;97.53;788;2;2025-04-14 16:35:35+00
1592;9012;47.46;789;2;2025-04-15 13:07:54+00
1593;12804;180.65;789;2;2025-04-15 13:07:54+00
1594;7832;234.66;789;1;2025-04-15 13:07:54+00
1595;8936;28.83;790;1;2025-04-15 17:10:21+00
1596;1639;34.97;790;2;2025-04-15 17:10:21+00
1597;8322;290.75;791;2;2025-04-15 09:05:00+00
1598;3447;155.59;792;1;2025-04-16 13:03:38+00
1599;8952;28.83;792;2;2025-04-16 13:03:38+00
1600;7695;150.93;792;1;2025-04-16 13:03:38+00
1601;10295;236.95;793;1;2025-04-16 16:14:12+00
1602;533;67.6;794;2;2025-04-16 10:01:18+00
1603;11916;254.12;794;2;2025-04-16 10:01:18+00
1604;8741;237.93;795;1;2025-04-17 10:25:57+00
1605;7125;114.53;796;1;2025-04-17 16:24:31+00
1606;2297;297.07;796;2;2025-04-17 16:24:31+00
1607;6250;174.36;796;2;2025-04-17 16:24:31+00
1608;10588;38.05;797;1;2025-04-18 16:10:02+00
1609;11310;281.15;798;1;2025-04-18 14:56:10+00
1610;13207;235.47;798;1;2025-04-18 14:56:10+00
1611;12745;230.23;798;2;2025-04-18 14:56:10+00
1612;831;66.62;799;1;2025-04-19 09:14:33+00
1613;6102;163.16;799;2;2025-04-19 09:14:33+00
1614;11922;254.12;799;2;2025-04-19 09:14:33+00
1615;11702;46.67;800;1;2025-04-19 11:19:02+00
1616;5379;186.72;800;2;2025-04-19 11:19:02+00
1617;5914;138.92;800;2;2025-04-19 11:19:02+00
1618;11296;74.23;801;1;2025-04-20 15:52:13+00
1619;2992;215.17;802;1;2025-04-20 12:41:35+00
1620;12963;97.53;802;1;2025-04-20 12:41:35+00
1621;8551;20.1;802;1;2025-04-20 12:41:35+00
1622;10146;138.33;803;2;2025-04-21 16:06:15+00
1623;12416;237.55;804;2;2025-04-21 09:58:30+00
1624;5487;262.44;804;1;2025-04-21 09:58:30+00
1625;9646;247.65;804;2;2025-04-21 09:58:30+00
1626;5597;231.72;805;2;2025-04-22 10:38:51+00
1627;8968;28.83;806;2;2025-04-22 17:05:52+00
1628;8265;290.75;806;1;2025-04-22 17:05:52+00
1629;11763;294.61;807;1;2025-04-23 10:19:45+00
1630;13686;92.62;808;1;2025-04-24 11:04:23+00
1631;9763;187.29;809;1;2025-04-24 14:16:46+00
1632;5379;186.72;809;1;2025-04-24 14:16:46+00
1633;4966;208.94;810;1;2025-04-24 16:52:45+00
1634;646;281.22;810;1;2025-04-24 16:52:45+00
1635;8676;20.1;811;2;2025-04-25 16:16:02+00
1636;3290;288.72;811;2;2025-04-25 16:16:02+00
1637;10161;138.33;812;2;2025-04-26 12:07:45+00
1638;2587;275.94;812;1;2025-04-26 12:07:45+00
1639;11568;287.87;812;2;2025-04-26 12:07:45+00
1640;2032;279.02;813;2;2025-04-27 17:17:29+00
1641;13424;31.23;813;2;2025-04-27 17:17:29+00
1642;9478;271.65;814;2;2025-04-27 17:23:37+00
1643;7904;234.66;814;1;2025-04-27 17:23:37+00
1644;204;88.99;814;1;2025-04-27 17:23:37+00
1645;13377;31.23;815;2;2025-04-27 10:40:27+00
1646;5054;167.55;815;1;2025-04-27 10:40:27+00
1647;7393;102.23;815;2;2025-04-27 10:40:27+00
1648;483;67.6;816;1;2025-04-28 12:01:31+00
1649;6231;174.36;817;1;2025-04-28 13:37:32+00
1650;1924;226.63;818;1;2025-04-29 15:59:32+00
1651;1226;28.56;818;1;2025-04-29 15:59:32+00
1652;1310;28.56;819;1;2025-04-29 11:48:34+00
1653;5422;262.44;820;2;2025-04-30 16:30:54+00
1654;5210;77.25;821;1;2025-05-01 10:56:29+00
1655;3271;288.72;821;2;2025-05-01 10:56:29+00
1656;8946;28.83;822;1;2025-05-01 15:05:23+00
1657;1742;158.77;823;2;2025-05-01 12:55:16+00
1658;8538;278.2;823;1;2025-05-01 12:55:16+00
1659;2860;268.57;824;1;2025-05-02 15:32:33+00
1660;2153;297.07;824;2;2025-05-02 15:32:33+00
1661;11192;74.23;825;1;2025-05-03 09:28:59+00
1662;8009;250.91;825;2;2025-05-03 09:28:59+00
1663;11711;46.67;825;1;2025-05-03 09:28:59+00
1664;11932;254.12;826;1;2025-05-03 12:54:36+00
1665;4284;134.02;826;1;2025-05-03 12:54:36+00
1666;5565;231.72;826;2;2025-05-03 12:54:36+00
1667;10583;38.05;827;2;2025-05-04 12:46:16+00
1668;11417;281.15;828;2;2025-05-04 10:58:33+00
1669;3099;215.17;828;1;2025-05-04 10:58:33+00
1670;3162;64.84;829;2;2025-05-05 15:08:26+00
1671;1754;158.77;829;2;2025-05-05 15:08:26+00
1672;12454;237.55;830;1;2025-05-06 09:57:22+00
1673;4964;208.94;830;1;2025-05-06 09:57:22+00
1674;11688;46.67;831;1;2025-05-06 14:37:29+00
1675;4570;264.4;831;2;2025-05-06 14:37:29+00
1676;8327;290.75;832;2;2025-05-07 09:26:34+00
1677;13035;97.53;833;1;2025-05-07 16:57:53+00
1678;9578;271.65;833;2;2025-05-07 16:57:53+00
1679;6228;174.36;834;2;2025-05-07 17:37:50+00
1680;4331;246.25;835;2;2025-05-08 14:46:59+00
1681;7209;236.56;835;1;2025-05-08 14:46:59+00
1682;8491;278.2;835;2;2025-05-08 14:46:59+00
1683;9723;247.65;836;2;2025-05-09 16:03:17+00
1684;5007;208.94;836;1;2025-05-09 16:03:17+00
1685;190;88.99;837;1;2025-05-09 16:11:22+00
1686;2910;268.57;838;2;2025-05-10 09:14:10+00
1687;3552;39.3;839;2;2025-05-10 16:25:59+00
1688;5606;231.72;839;2;2025-05-10 16:25:59+00
1689;4880;65.61;839;2;2025-05-10 16:25:59+00
1690;10201;236.95;840;1;2025-05-10 12:18:35+00
1691;2714;142.68;841;2;2025-05-11 10:18:19+00
1692;7705;150.93;841;2;2025-05-11 10:18:19+00
1693;10958;53.72;841;1;2025-05-11 10:18:19+00
1694;11068;57.8;842;2;2025-05-11 11:06:08+00
1695;7145;114.53;843;1;2025-05-11 14:35:28+00
1696;9683;247.65;843;2;2025-05-11 14:35:28+00
1697;3707;128.63;844;2;2025-05-12 12:07:13+00
1698;3462;155.59;844;2;2025-05-12 12:07:13+00
1699;9596;271.65;844;2;2025-05-12 12:07:13+00
1700;14113;170.61;845;2;2025-05-13 11:11:03+00
1701;10644;38.05;846;2;2025-05-13 15:41:14+00
1702;14322;246.92;847;1;2025-05-14 13:19:53+00
1703;13970;230.3;848;1;2025-05-15 11:46:05+00
1704;5884;138.92;849;1;2025-05-16 12:44:50+00
1705;7186;114.53;849;2;2025-05-16 12:44:50+00
1706;5512;262.44;850;1;2025-05-16 17:22:47+00
1707;12152;121.87;850;2;2025-05-16 17:22:47+00
1708;13009;97.53;850;1;2025-05-16 17:22:47+00
1709;3346;288.72;851;2;2025-05-17 14:04:30+00
1710;6836;110.88;851;1;2025-05-17 14:04:30+00
1711;4078;232.76;852;1;2025-05-17 10:33:47+00
1712;5691;231.72;853;2;2025-05-17 13:52:37+00
1713;9894;187.29;853;2;2025-05-17 13:52:37+00
1714;6604;154.03;854;1;2025-05-18 17:39:51+00
1715;8920;28.83;855;2;2025-05-19 15:50:52+00
1716;6912;113.29;855;2;2025-05-19 15:50:52+00
1717;10142;138.33;856;2;2025-05-19 16:54:17+00
1718;10872;53.72;856;1;2025-05-19 16:54:17+00
1719;10417;219.26;857;2;2025-05-19 16:32:50+00
1720;10059;138.33;858;2;2025-05-20 13:47:13+00
1721;10653;38.05;858;2;2025-05-20 13:47:13+00
1722;11689;46.67;859;2;2025-05-20 10:49:29+00
1723;5528;262.44;860;1;2025-05-20 15:53:37+00
1724;9598;271.65;860;1;2025-05-20 15:53:37+00
1725;13197;235.47;860;1;2025-05-20 15:53:37+00
1726;1771;158.77;861;2;2025-05-21 15:29:42+00
1727;12666;230.23;861;1;2025-05-21 15:29:42+00
1728;3914;203.5;862;2;2025-05-21 15:03:57+00
1729;1052;108.62;862;2;2025-05-21 15:03:57+00
1730;11259;74.23;862;2;2025-05-21 15:03:57+00
1731;4674;116.24;863;1;2025-05-21 14:34:20+00
1732;5876;138.92;863;1;2025-05-21 14:34:20+00
1733;6011;163.16;864;2;2025-05-22 11:42:32+00
1734;10995;53.72;864;1;2025-05-22 11:42:32+00
1735;866;66.62;864;2;2025-05-22 11:42:32+00
1736;10186;138.33;865;1;2025-05-23 17:56:27+00
1737;13605;92.62;865;1;2025-05-23 17:56:27+00
1738;4498;264.4;865;2;2025-05-23 17:56:27+00
1739;12075;121.87;866;2;2025-05-24 10:48:34+00
1740;5224;77.25;866;1;2025-05-24 10:48:34+00
1741;13299;235.47;866;1;2025-05-24 10:48:34+00
1742;2930;268.57;867;1;2025-05-25 12:31:13+00
1743;9175;246.6;867;1;2025-05-25 12:31:13+00
1744;9542;271.65;868;2;2025-05-25 13:18:01+00
1745;4793;65.61;868;2;2025-05-25 13:18:01+00
1746;13598;276.23;868;1;2025-05-25 13:18:01+00
1747;13990;230.3;869;2;2025-05-26 13:23:36+00
1748;4590;264.4;870;1;2025-05-26 11:41:39+00
1749;1221;28.56;870;1;2025-05-26 11:41:39+00
1750;11157;74.23;870;1;2025-05-26 11:41:39+00
1751;10997;53.72;871;1;2025-05-27 11:23:41+00
1752;224;88.99;871;2;2025-05-27 11:23:41+00
1753;8507;278.2;871;1;2025-05-27 11:23:41+00
1754;11920;254.12;872;1;2025-05-28 11:58:10+00
1755;10313;236.95;873;1;2025-05-28 12:51:50+00
1756;313;283.37;873;2;2025-05-28 12:51:50+00
1757;2249;297.07;873;1;2025-05-28 12:51:50+00
1758;1486;61.77;874;1;2025-05-28 13:38:07+00
1759;10166;138.33;875;2;2025-05-29 12:15:58+00
1760;2009;279.02;875;2;2025-05-29 12:15:58+00
1761;1747;158.77;875;2;2025-05-29 12:15:58+00
1762;5802;162.85;876;1;2025-05-29 10:17:25+00
1763;3545;155.59;876;1;2025-05-29 10:17:25+00
1764;4859;65.61;876;1;2025-05-29 10:17:25+00
1765;12719;230.23;877;2;2025-05-30 11:34:07+00
1766;5962;138.92;877;1;2025-05-30 11:34:07+00
1767;1285;28.56;877;1;2025-05-30 11:34:07+00
1768;7274;236.56;878;2;2025-05-30 16:06:50+00
1769;8202;111.78;878;2;2025-05-30 16:06:50+00
1770;8758;237.93;879;1;2025-05-31 13:54:37+00
1771;12819;180.65;880;1;2025-05-31 13:57:42+00
1772;11816;294.61;881;2;2025-06-01 10:16:15+00
1773;12508;171.24;881;1;2025-06-01 10:16:15+00
1774;8570;20.1;882;1;2025-06-01 16:10:21+00
1775;7232;236.56;882;1;2025-06-01 16:10:21+00
1776;3002;215.17;883;1;2025-06-02 15:16:30+00
1777;1593;34.97;884;1;2025-06-02 13:18:52+00
1778;2510;275.94;884;2;2025-06-02 13:18:52+00
1779;5041;208.94;884;1;2025-06-02 13:18:52+00
1780;7352;102.23;885;1;2025-06-03 11:50:06+00
1781;12301;197.75;886;1;2025-06-03 17:25:18+00
1782;8684;20.1;886;2;2025-06-03 17:25:18+00
1783;8357;290.75;886;1;2025-06-03 17:25:18+00
1784;11667;46.67;887;2;2025-06-04 09:18:59+00
1785;2913;268.57;888;2;2025-06-04 10:48:54+00
1786;5786;162.85;888;1;2025-06-04 10:48:54+00
1787;3449;155.59;889;2;2025-06-05 13:21:19+00
1788;14140;170.61;890;1;2025-06-05 16:30:55+00
1789;2544;275.94;890;1;2025-06-05 16:30:55+00
1790;13602;92.62;890;1;2025-06-05 16:30:55+00
1791;1677;34.97;891;1;2025-06-05 12:23:11+00
1792;6123;163.16;891;2;2025-06-05 12:23:11+00
1793;13891;215.83;892;2;2025-06-06 09:57:18+00
1794;14034;230.3;893;1;2025-06-06 10:49:23+00
1795;5112;167.55;894;1;2025-06-06 11:57:54+00
1796;318;283.37;895;2;2025-06-07 14:03:05+00
1797;13292;235.47;895;2;2025-06-07 14:03:05+00
1798;8085;250.91;895;2;2025-06-07 14:03:05+00
1799;13350;31.23;896;1;2025-06-08 16:50:19+00
1800;10073;138.33;897;2;2025-06-09 11:54:20+00
1801;4893;65.61;897;2;2025-06-09 11:54:20+00
1802;929;111.73;898;1;2025-06-09 13:49:03+00
1803;612;281.22;898;1;2025-06-09 13:49:03+00
1804;4581;264.4;899;2;2025-06-10 11:20:00+00
1805;13625;92.62;900;1;2025-06-10 09:26:59+00
1806;10447;219.26;900;2;2025-06-10 09:26:59+00
1807;12376;237.55;901;2;2025-06-10 11:48:48+00
1808;13518;276.23;901;1;2025-06-10 11:48:48+00
1809;5090;167.55;902;2;2025-06-11 15:51:47+00
1810;11989;254.12;902;1;2025-06-11 15:51:47+00
1811;5733;162.85;902;2;2025-06-11 15:51:47+00
1812;7591;289.24;903;2;2025-06-12 15:13:41+00
1813;13362;31.23;903;2;2025-06-12 15:13:41+00
1814;3829;128.63;904;1;2025-06-12 12:33:16+00
1815;6427;83.11;905;2;2025-06-13 14:53:34+00
1816;3440;155.59;905;2;2025-06-13 14:53:34+00
1817;12162;121.87;905;2;2025-06-13 14:53:34+00
1818;10053;138.33;906;1;2025-06-14 10:39:08+00
1819;740;281.22;906;1;2025-06-14 10:39:08+00
1820;232;88.99;907;1;2025-06-15 14:31:46+00
1821;12829;180.65;907;2;2025-06-15 14:31:46+00
1822;6564;22.47;907;2;2025-06-15 14:31:46+00
1823;715;281.22;908;2;2025-06-15 17:21:04+00
1824;11836;294.61;909;1;2025-06-16 10:56:39+00
1825;11031;57.8;909;1;2025-06-16 10:56:39+00
1826;6990;113.29;910;2;2025-06-17 15:03:26+00
1827;6326;83.11;911;2;2025-06-17 09:15:51+00
1828;8118;111.78;911;1;2025-06-17 09:15:51+00
1829;7645;289.24;911;1;2025-06-17 09:15:51+00
1830;10452;219.26;912;2;2025-06-18 16:58:35+00
1831;2559;275.94;912;2;2025-06-18 16:58:35+00
1832;6860;110.88;912;2;2025-06-18 16:58:35+00
1833;8812;237.93;913;1;2025-06-18 16:39:35+00
1834;8352;290.75;914;2;2025-06-19 11:58:56+00
1835;10888;53.72;914;1;2025-06-19 11:58:56+00
1836;9799;187.29;915;1;2025-06-20 10:30:21+00
1837;12455;237.55;915;2;2025-06-20 10:30:21+00
1838;2541;275.94;915;2;2025-06-20 10:30:21+00
1839;11490;287.87;916;2;2025-06-21 09:46:27+00
1840;3220;64.84;917;1;2025-06-21 12:15:12+00
1841;11438;281.15;917;2;2025-06-21 12:15:12+00
1842;7641;289.24;918;1;2025-06-22 17:55:05+00
1843;859;66.62;918;2;2025-06-22 17:55:05+00
1844;10150;138.33;919;1;2025-06-22 15:47:05+00
1845;11147;57.8;919;1;2025-06-22 15:47:05+00
1846;4769;65.61;920;2;2025-06-23 17:22:52+00
1847;1447;61.77;921;1;2025-06-23 13:34:00+00
1848;7521;289.24;921;2;2025-06-23 13:34:00+00
1849;4332;246.25;922;2;2025-06-23 09:37:32+00
1850;11773;294.61;922;2;2025-06-23 09:37:32+00
1851;2866;268.57;922;2;2025-06-23 09:37:32+00
1852;8367;290.75;923;1;2025-06-24 12:16:14+00
1853;4511;264.4;924;2;2025-06-24 17:20:10+00
1854;1121;108.62;924;1;2025-06-24 17:20:10+00
1855;9031;47.46;924;1;2025-06-24 17:20:10+00
1856;7122;114.53;925;1;2025-06-24 17:06:18+00
1857;544;67.6;926;1;2025-06-25 11:29:10+00
1858;198;88.99;926;2;2025-06-25 11:29:10+00
1859;7177;114.53;927;2;2025-06-25 14:21:28+00
1860;6949;113.29;927;2;2025-06-25 14:21:28+00
1861;12254;197.75;928;1;2025-06-25 09:48:20+00
1862;371;283.37;928;1;2025-06-25 09:48:20+00
1863;12841;180.65;928;2;2025-06-25 09:48:20+00
1864;383;283.37;929;2;2025-06-26 14:17:16+00
1865;4675;116.24;930;2;2025-06-26 12:49:31+00
1866;6378;83.11;930;2;2025-06-26 12:49:31+00
1867;7305;236.56;930;2;2025-06-26 12:49:31+00
1868;13631;92.62;931;1;2025-06-27 13:43:03+00
1869;10369;219.26;931;2;2025-06-27 13:43:03+00
1870;11662;46.67;932;1;2025-06-27 17:51:27+00
1871;4025;232.76;933;2;2025-06-28 09:51:05+00
1872;3661;39.3;933;2;2025-06-28 09:51:05+00
1873;5492;262.44;933;2;2025-06-28 09:51:05+00
1874;7351;102.23;934;2;2025-06-29 14:37:55+00
1875;6310;83.11;934;2;2025-06-29 14:37:55+00
1876;5512;262.44;934;2;2025-06-29 14:37:55+00
1877;11299;74.23;935;1;2025-06-29 10:16:07+00
1878;9182;246.6;936;1;2025-06-29 10:35:52+00
1879;6877;110.88;936;1;2025-06-29 10:35:52+00
1880;14399;246.92;936;2;2025-06-29 10:35:52+00
1881;1179;108.62;937;2;2025-06-30 13:07:58+00
1882;2829;268.57;937;2;2025-06-30 13:07:58+00
1883;11693;46.67;938;2;2025-07-01 17:41:34+00
1884;12037;254.12;939;2;2025-07-02 16:32:22+00
1885;1167;108.62;939;1;2025-07-02 16:32:22+00
1886;5528;262.44;940;2;2025-07-02 10:49:09+00
1887;2206;297.07;940;2;2025-07-02 10:49:09+00
1888;6996;113.29;940;2;2025-07-02 10:49:09+00
1889;821;66.62;941;1;2025-07-03 09:25:06+00
1890;12137;121.87;941;1;2025-07-03 09:25:06+00
1891;8199;111.78;941;2;2025-07-03 09:25:06+00
1892;195;88.99;942;2;2025-07-03 11:43:21+00
1893;6153;174.36;943;1;2025-07-03 12:28:16+00
1894;175;88.99;943;1;2025-07-03 12:28:16+00
1895;5459;262.44;944;2;2025-07-04 17:23:50+00
1896;3998;203.5;944;2;2025-07-04 17:23:50+00
1897;11644;46.67;944;2;2025-07-04 17:23:50+00
1898;12231;197.75;945;1;2025-07-05 14:36:17+00
1899;11804;294.61;945;1;2025-07-05 14:36:17+00
1900;3276;288.72;946;1;2025-07-06 11:04:11+00
1901;8381;290.75;946;2;2025-07-06 11:04:11+00
1902;8926;28.83;947;1;2025-07-06 11:56:38+00
1903;6060;163.16;947;1;2025-07-06 11:56:38+00
1904;8624;20.1;947;2;2025-07-06 11:56:38+00
1905;12565;171.24;948;2;2025-07-06 12:43:46+00
1906;2214;297.07;948;2;2025-07-06 12:43:46+00
1907;9000;28.83;948;1;2025-07-06 12:43:46+00
1908;4374;246.25;949;2;2025-07-07 14:00:17+00
1909;4224;134.02;949;1;2025-07-07 14:00:17+00
1910;11512;287.87;950;2;2025-07-07 16:22:47+00
1911;1156;108.62;950;1;2025-07-07 16:22:47+00
1912;6309;83.11;951;2;2025-07-08 17:09:12+00
1913;503;67.6;952;1;2025-07-09 15:20:13+00
1914;186;88.99;952;1;2025-07-09 15:20:13+00
1915;10351;219.26;953;2;2025-07-09 09:31:31+00
1916;2248;297.07;954;1;2025-07-09 11:35:56+00
1917;7729;150.93;955;2;2025-07-10 12:30:43+00
1918;9018;47.46;955;2;2025-07-10 12:30:43+00
1919;9649;247.65;955;1;2025-07-10 12:30:43+00
1920;5181;167.55;956;2;2025-07-10 11:10:56+00
1921;12143;121.87;956;2;2025-07-10 11:10:56+00
1922;5314;186.72;956;1;2025-07-10 11:10:56+00
1923;13162;235.47;957;2;2025-07-11 14:17:42+00
1924;3356;288.72;957;2;2025-07-11 14:17:42+00
1925;2081;279.02;958;1;2025-07-12 14:10:54+00
1926;6042;163.16;958;2;2025-07-12 14:10:54+00
1927;13889;215.83;959;1;2025-07-13 17:37:50+00
1928;10787;74.05;960;1;2025-07-13 09:54:29+00
1929;11612;46.67;960;1;2025-07-13 09:54:29+00
1930;12505;171.24;960;2;2025-07-13 09:54:29+00
1931;3146;64.84;961;1;2025-07-13 09:57:45+00
1932;8159;111.78;962;1;2025-07-14 17:41:44+00
1933;6572;22.47;962;2;2025-07-14 17:41:44+00
1934;3467;155.59;963;2;2025-07-14 17:02:09+00
1935;6253;174.36;964;1;2025-07-15 12:23:50+00
1936;13895;215.83;964;1;2025-07-15 12:23:50+00
1937;9745;247.65;964;2;2025-07-15 12:23:50+00
1938;10165;138.33;965;1;2025-07-15 13:20:55+00
1939;9912;124.13;965;2;2025-07-15 13:20:55+00
1940;13352;31.23;965;2;2025-07-15 13:20:55+00
1941;5994;138.92;966;2;2025-07-15 17:00:27+00
1942;2322;181.96;967;1;2025-07-16 09:59:10+00
1943;2597;275.94;967;1;2025-07-16 09:59:10+00
1944;12546;171.24;967;2;2025-07-16 09:59:10+00
1945;2934;268.57;968;2;2025-07-17 14:14:36+00
1946;8356;290.75;968;1;2025-07-17 14:14:36+00
1947;9455;271.65;968;2;2025-07-17 14:14:36+00
1948;1792;158.77;969;1;2025-07-17 12:58:23+00
1949;6645;154.03;970;1;2025-07-17 14:04:57+00
1950;4609;116.24;970;2;2025-07-17 14:04:57+00
1951;12030;254.12;970;1;2025-07-17 14:04:57+00
1952;938;111.73;971;1;2025-07-18 09:51:08+00
1953;2300;297.07;971;1;2025-07-18 09:51:08+00
1954;448;283.37;971;1;2025-07-18 09:51:08+00
1955;9302;273.36;972;1;2025-07-19 13:15:32+00
1956;5018;208.94;972;1;2025-07-19 13:15:32+00
1957;6941;113.29;972;2;2025-07-19 13:15:32+00
1958;61;222.42;973;1;2025-07-19 15:16:44+00
1959;13778;275.16;973;1;2025-07-19 15:16:44+00
1960;366;283.37;974;2;2025-07-19 09:55:01+00
1961;9022;47.46;974;2;2025-07-19 09:55:01+00
1962;8800;237.93;974;2;2025-07-19 09:55:01+00
1963;1000;111.73;975;2;2025-07-20 14:28:42+00
1964;8833;237.93;975;1;2025-07-20 14:28:42+00
